subcategoria,descricao_subcategoria,categoria,descricao_categoria,capitulo,descricao_capitulo,causa_violencia,causa_overdose,cid_datasus
V412,Ocupante de um automóvel [carro] traumatizado em colisão com um veículo a pedal - pessoa viajando no exterior do veículo traumatizada em um acidente não-de-trânsito,V41,Ocupante de um automóvel [carro] traumatizado em colisão com um veículo a pedal,XX,Causas externas de morbidade e de mortalidade,0,0,0
V419,Ocupante de um automóvel [carro] traumatizado em colisão com um veículo a pedal - ocupante não especificado de um automóvel [carro] traumatizado em um acidente de trânsito,V41,Ocupante de um automóvel [carro] traumatizado em colisão com um veículo a pedal,XX,Causas externas de morbidade e de mortalidade,0,0,0
V413,Ocupante de um automóvel [carro] traumatizado em colisão com um veículo a pedal - ocupante não especificado de um automóvel [carro] traumatizado em um acidente não-de-trânsito,V41,Ocupante de um automóvel [carro] traumatizado em colisão com um veículo a pedal,XX,Causas externas de morbidade e de mortalidade,0,0,0
V415,Ocupante de um automóvel [carro] traumatizado em colisão com um veículo a pedal - condutor [motorista] traumatizado em um acidente de trânsito,V41,Ocupante de um automóvel [carro] traumatizado em colisão com um veículo a pedal,XX,Causas externas de morbidade e de mortalidade,0,0,0
V411,Ocupante de um automóvel [carro] traumatizado em colisão com um veículo a pedal - passageiro traumatizado em um acidente não-de-trânsito,V41,Ocupante de um automóvel [carro] traumatizado em colisão com um veículo a pedal,XX,Causas externas de morbidade e de mortalidade,0,0,0
V416,Ocupante de um automóvel [carro] traumatizado em colisão com um veículo a pedal - passageiro traumatizado em um acidente de trânsito,V41,Ocupante de um automóvel [carro] traumatizado em colisão com um veículo a pedal,XX,Causas externas de morbidade e de mortalidade,0,0,0
V417,Ocupante de um automóvel [carro] traumatizado em colisão com um veículo a pedal - pessoa viajando no exterior do veículo traumatizada em um acidente de trânsito,V41,Ocupante de um automóvel [carro] traumatizado em colisão com um veículo a pedal,XX,Causas externas de morbidade e de mortalidade,0,0,0
V410,Ocupante de um automóvel [carro] traumatizado em colisão com um veículo a pedal - condutor [motorista] traumatizado em um acidente não-de-trânsito,V41,Ocupante de um automóvel [carro] traumatizado em colisão com um veículo a pedal,XX,Causas externas de morbidade e de mortalidade,0,0,0
V426,Ocupante de um automóvel [carro] traumatizado em colisão com outro veículo a motor de duas ou três rodas - passageiro traumatizado em um acidente de trânsito,V42,Ocupante de um automóvel [carro] traumatizado em colisão com outro veículo a motor de duas ou três rodas,XX,Causas externas de morbidade e de mortalidade,0,0,0
V425,Ocupante de um automóvel [carro] traumatizado em colisão com outro veículo a motor de duas ou três rodas - condutor [motorista] traumatizado em um acidente de trânsito,V42,Ocupante de um automóvel [carro] traumatizado em colisão com outro veículo a motor de duas ou três rodas,XX,Causas externas de morbidade e de mortalidade,0,0,0
V421,Ocupante de um automóvel [carro] traumatizado em colisão com outro veículo a motor de duas ou três rodas - passageiro traumatizado em um acidente não-de-trânsito,V42,Ocupante de um automóvel [carro] traumatizado em colisão com outro veículo a motor de duas ou três rodas,XX,Causas externas de morbidade e de mortalidade,0,0,0
V429,Ocupante de um automóvel [carro] traumatizado em colisão com outro veículo a motor de duas ou três rodas - ocupante não especificado de um automóvel [carro] traumatizado em um acidente de trânsito,V42,Ocupante de um automóvel [carro] traumatizado em colisão com outro veículo a motor de duas ou três rodas,XX,Causas externas de morbidade e de mortalidade,0,0,0
V423,Ocupante de um automóvel [carro] traumatizado em colisão com outro veículo a motor de duas ou três rodas - ocupante não especificado de um automóvel [carro] traumatizado em um acidente não-de-trânsito,V42,Ocupante de um automóvel [carro] traumatizado em colisão com outro veículo a motor de duas ou três rodas,XX,Causas externas de morbidade e de mortalidade,0,0,0
V424,Ocupante de um automóvel [carro] traumatizado em colisão com outro veículo a motor de duas ou três rodas - pessoa traumatizada ao subir ou descer do veículo,V42,Ocupante de um automóvel [carro] traumatizado em colisão com outro veículo a motor de duas ou três rodas,XX,Causas externas de morbidade e de mortalidade,0,0,0
V427,Ocupante de um automóvel [carro] traumatizado em colisão com outro veículo a motor de duas ou três rodas - pessoa viajando no exterior do veículo traumatizada em um acidente de trânsito,V42,Ocupante de um automóvel [carro] traumatizado em colisão com outro veículo a motor de duas ou três rodas,XX,Causas externas de morbidade e de mortalidade,0,0,0
V422,Ocupante de um automóvel [carro] traumatizado em colisão com outro veículo a motor de duas ou três rodas - pessoa viajando no exterior do veículo traumatizada em um acidente não-de-trânsito,V42,Ocupante de um automóvel [carro] traumatizado em colisão com outro veículo a motor de duas ou três rodas,XX,Causas externas de morbidade e de mortalidade,0,0,0
V420,Ocupante de um automóvel [carro] traumatizado em colisão com outro veículo a motor de duas ou três rodas - condutor [motorista] traumatizado em um acidente não-de-trânsito,V42,Ocupante de um automóvel [carro] traumatizado em colisão com outro veículo a motor de duas ou três rodas,XX,Causas externas de morbidade e de mortalidade,0,0,0
V432,"Ocupante de um automóvel [carro] traumatizado em colisão com um automóvel [carro], ""pick up"" ou caminhonete - pessoa viajando no exterior do veículo traumatizada em um acidente não-de-trânsito",V43,"Ocupante de um automóvel [carro] traumatizado em colisão com um automóvel [carro], ""pick up"" ou caminhonete",XX,Causas externas de morbidade e de mortalidade,0,0,0
V431,"Ocupante de um automóvel [carro] traumatizado em colisão com um automóvel [carro], ""pick up"" ou caminhonete - passageiro traumatizado em um acidente não-de-trânsito",V43,"Ocupante de um automóvel [carro] traumatizado em colisão com um automóvel [carro], ""pick up"" ou caminhonete",XX,Causas externas de morbidade e de mortalidade,0,0,0
V434,"Ocupante de um automóvel [carro] traumatizado em colisão com um automóvel [carro], ""pick up"" ou caminhonete - pessoa traumatizada ao subir ou descer do veículo",V43,"Ocupante de um automóvel [carro] traumatizado em colisão com um automóvel [carro], ""pick up"" ou caminhonete",XX,Causas externas de morbidade e de mortalidade,0,0,0
V436,"Ocupante de um automóvel [carro] traumatizado em colisão com um automóvel [carro], ""pick up"" ou caminhonete - passageiro traumatizado em um acidente de trânsito",V43,"Ocupante de um automóvel [carro] traumatizado em colisão com um automóvel [carro], ""pick up"" ou caminhonete",XX,Causas externas de morbidade e de mortalidade,0,0,0
V439,"Ocupante de um automóvel [carro] traumatizado em colisão com um automóvel [carro], ""pick up"" ou caminhonete - ocupante não especificado de um automóvel [carro] traumatizado em um acidente de trânsito",V43,"Ocupante de um automóvel [carro] traumatizado em colisão com um automóvel [carro], ""pick up"" ou caminhonete",XX,Causas externas de morbidade e de mortalidade,0,0,0
V435,"Ocupante de um automóvel [carro] traumatizado em colisão com um automóvel [carro], ""pick up"" ou caminhonete - condutor [motorista] traumatizado em um acidente de trânsito",V43,"Ocupante de um automóvel [carro] traumatizado em colisão com um automóvel [carro], ""pick up"" ou caminhonete",XX,Causas externas de morbidade e de mortalidade,0,0,0
V433,"Ocupante de um automóvel [carro] traumatizado em colisão com um automóvel [carro], ""pick up"" ou caminhonete - ocupante não especificado de um automóvel [carro] traumatizado em um acidente não-de-trânsito",V43,"Ocupante de um automóvel [carro] traumatizado em colisão com um automóvel [carro], ""pick up"" ou caminhonete",XX,Causas externas de morbidade e de mortalidade,0,0,0
V430,"Ocupante de um automóvel [carro] traumatizado em colisão com um automóvel [carro], ""pick up"" ou caminhonete - condutor [motorista] traumatizado em um acidente não-de-trânsito",V43,"Ocupante de um automóvel [carro] traumatizado em colisão com um automóvel [carro], ""pick up"" ou caminhonete",XX,Causas externas de morbidade e de mortalidade,0,0,0
V437,"Ocupante de um automóvel [carro] traumatizado em colisão com um automóvel [carro], ""pick up"" ou caminhonete - pessoa viajando no exterior do veículo traumatizada em um acidente de trânsito",V43,"Ocupante de um automóvel [carro] traumatizado em colisão com um automóvel [carro], ""pick up"" ou caminhonete",XX,Causas externas de morbidade e de mortalidade,0,0,0
V443,Ocupante de um automóvel [carro] traumatizado em colisão com um veículo de transporte pesado ou um ônibus - ocupante não especificado de um automóvel [carro] traumatizado em um acidente não-de-trânsito,V44,Ocupante de um automóvel [carro] traumatizado em colisão com um veículo de transporte pesado ou um ônibus,XX,Causas externas de morbidade e de mortalidade,0,0,0
V449,Ocupante de um automóvel [carro] traumatizado em colisão com um veículo de transporte pesado ou um ônibus - ocupante não especificado de um automóvel [carro] traumatizado em um acidente de trânsito,V44,Ocupante de um automóvel [carro] traumatizado em colisão com um veículo de transporte pesado ou um ônibus,XX,Causas externas de morbidade e de mortalidade,0,0,0
V445,Ocupante de um automóvel [carro] traumatizado em colisão com um veículo de transporte pesado ou um ônibus - condutor [motorista] traumatizado em um acidente de trânsito,V44,Ocupante de um automóvel [carro] traumatizado em colisão com um veículo de transporte pesado ou um ônibus,XX,Causas externas de morbidade e de mortalidade,0,0,0
V441,Ocupante de um automóvel [carro] traumatizado em colisão com um veículo de transporte pesado ou um ônibus - passageiro traumatizado em um acidente não-de-trânsito,V44,Ocupante de um automóvel [carro] traumatizado em colisão com um veículo de transporte pesado ou um ônibus,XX,Causas externas de morbidade e de mortalidade,0,0,0
V442,Ocupante de um automóvel [carro] traumatizado em colisão com um veículo de transporte pesado ou um ônibus - pessoa viajando no exterior do veículo traumatizada em um acidente não-de-trânsito,V44,Ocupante de um automóvel [carro] traumatizado em colisão com um veículo de transporte pesado ou um ônibus,XX,Causas externas de morbidade e de mortalidade,0,0,0
V444,Ocupante de um automóvel [carro] traumatizado em colisão com um veículo de transporte pesado ou um ônibus - pessoa traumatizada ao subir ou descer do veículo,V44,Ocupante de um automóvel [carro] traumatizado em colisão com um veículo de transporte pesado ou um ônibus,XX,Causas externas de morbidade e de mortalidade,0,0,0
V440,Ocupante de um automóvel [carro] traumatizado em colisão com um veículo de transporte pesado ou um ônibus - condutor [motorista] traumatizado em um acidente não-de-trânsito,V44,Ocupante de um automóvel [carro] traumatizado em colisão com um veículo de transporte pesado ou um ônibus,XX,Causas externas de morbidade e de mortalidade,0,0,0
V447,Ocupante de um automóvel [carro] traumatizado em colisão com um veículo de transporte pesado ou um ônibus - pessoa viajando no exterior do veículo traumatizada em um acidente de trânsito,V44,Ocupante de um automóvel [carro] traumatizado em colisão com um veículo de transporte pesado ou um ônibus,XX,Causas externas de morbidade e de mortalidade,0,0,0
